Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
03:March:2026 05:52:44,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 05:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 05:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 05:59:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 05:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 05:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 06:03:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,95.65%
03:March:2026 06:04:14,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,Product-team,Critical,Disk,24 Core,,455.64 GB,/,227.82 GB,227.82 GB
03:March:2026 06:04:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 06:09:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 06:11:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 06:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 06:19:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 06:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.87 GB,53.25 GB
03:March:2026 06:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 06:35:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 06:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 06:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 06:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 06:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 06:48:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 06:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 06:49:34,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
03:March:2026 06:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 06:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 06:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.46GB
Server Details",50.00%
03:March:2026 06:52:13,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
03:March:2026 06:52:44,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 06:57:14,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
03:March:2026 06:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 06:59:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 06:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 06:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 06:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 07:04:14,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,Product-team,Critical,Disk,24 Core,,455.64 GB,/,227.82 GB,227.82 GB
03:March:2026 07:04:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 07:05:59,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,Product-team,Critical,Disk,24 Core,,455.64 GB,/,227.82 GB,227.82 GB
03:March:2026 07:09:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 07:11:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 07:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 07:19:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 07:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.97 GB,53.15 GB
03:March:2026 07:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 07:35:59,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,Product-team,Critical,Disk,24 Core,,455.64 GB,/,227.82 GB,227.82 GB
03:March:2026 07:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 07:40:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 07:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 07:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 07:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 07:48:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 07:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 07:49:34,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
03:March:2026 07:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 07:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 07:50:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 07:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.46GB
Server Details",50.00%
03:March:2026 07:52:44,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 07:53:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 07:54:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 07:56:52,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 07:58:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 07:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 07:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 07:59:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 07:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 07:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 08:09:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 08:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 08:19:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 08:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.97 GB,53.15 GB
03:March:2026 08:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 08:32:44,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 08:33:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 08:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 08:40:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 08:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 08:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 08:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 08:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 08:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 08:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 08:50:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 08:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.46GB
Server Details",50.00%
03:March:2026 08:54:34,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
03:March:2026 08:56:52,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 08:58:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 08:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 08:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 08:59:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 08:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 08:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 09:03:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"94.32GB 
  ServerDetails",90.00%
03:March:2026 09:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 09:14:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 09:19:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 09:23:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"94.32GB 
  ServerDetails",90.00%
03:March:2026 09:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.96 GB,53.16 GB
03:March:2026 09:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 09:33:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 09:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 09:40:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 09:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 09:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 09:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 09:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 09:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 09:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 09:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.67GB
Server Details",50.00%
03:March:2026 09:54:34,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
03:March:2026 09:55:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 09:56:52,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 09:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 09:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 09:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 09:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 10:03:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 10:04:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 10:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 10:14:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 10:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.96 GB,53.16 GB
03:March:2026 10:24:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 10:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 10:33:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 10:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 10:40:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 10:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 10:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 10:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 10:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 10:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 10:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 10:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.67GB
Server Details",50.00%
03:March:2026 10:54:34,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
03:March:2026 10:55:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:March:2026 10:56:52,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,140.89 GB,309.09 GB
03:March:2026 10:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
03:March:2026 10:59:30,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
03:March:2026 10:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
03:March:2026 10:59:35,Critical 50% - Disk,172.16.0.139,Tech-Excel,Infra-Team,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
03:March:2026 11:03:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 11:04:30,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
03:March:2026 11:13:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,55.00 GB,494.98 GB
03:March:2026 11:14:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:March:2026 11:24:24,Critical 50% - Disk,172.16.1.149,Stoxkart-CRON,Middleware,Critical,Disk,4 Core,,79.12 GB,/,25.96 GB,53.16 GB
03:March:2026 11:29:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
03:March:2026 11:31:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB
Server Details",50.00%
03:March:2026 11:33:29,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
03:March:2026 11:39:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
03:March:2026 11:40:57,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.02GB 
  ServerDetails",90.00%
03:March:2026 11:44:22,Critical 90% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:March:2026 11:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
03:March:2026 11:44:30,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
03:March:2026 11:48:12,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 11:49:12,Critical - No CPU USAGE - CPU,192.168.176.118,DR-STOX-ODIN-WEB,DR-Trading-Systems,Critical,CPU,16 Core,,,,N/A,N/A
03:March:2026 11:49:24,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,4.54 GB,75.61 GB
03:March:2026 11:49:27,Critical - No CPU USAGE - CPU,192.168.176.117,DR-STOX-ODIN-OC-EBUZZ-NETNETADMIN,DR-Trading-Systems,Critical,CPU,16 Core,,,,N/A,N/A
03:March:2026 11:49:45,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:March:2026 11:49:59,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
03:March:2026 11:51:04,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"65.67GB
Server Details",50.00%
03:March:2026 11:51:42,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
03:March:2026 11:54:12,Critical - No CPU USAGE - CPU,192.168.176.118,DR-STOX-ODIN-WEB,DR-Trading-Systems,Critical,CPU,16 Core,,,,N/A,N/A
